Code,DelistingDate,ListingDate,ListingDateSource,Market,Name,SecuGroup,SnapshotDate,Source,IsDelisted
001757,1994-03-30,1989-10-24,FDR_DELISTING,KOSPI,한양증권2우,주권,2026-09-06,KRX-DELISTING,True
001770,,1988-11-23,FDR_DESC,KOSPI,SHD,주권,2026-09-06,KOSPI-DESC,False
001780,,2007-06-07,FDR_DESC,KOSPI,알루코,주권,2026-09-06,KOSPI-DESC,False
001785,2002-04-27,1989-07-18,FDR_DELISTING,KOSPI,동양강철(1우),주권,2026-09-06,KRX-DELISTING,True
001787,2002-04-27,1997-04-21,FDR_DELISTING,KOSPI,동양강철(2우B),주권,2026-09-06,KRX-DELISTING,True
001790,,1968-12-27,FDR_DESC,KOSPI,대한제당,주권,2026-09-06,KOSPI-DESC,False
001795,,2014-06-17,FDR_FIRST_TRADE,KOSPI,대한제당우,주권,2026-09-06,KOSPI-DESC,False
001797,2001-11-07,1998-11-27,FDR_DELISTING,KOSPI,대한제당(2우B),주권,2026-09-06,KRX-DELISTING,True
001799,2020-04-08,2010-04-09,FDR_DELISTING,KOSPI,대한제당3우B,주권,2026-09-06,KRX-DELISTING,True
0017J0,,2026-06-10,FDR_DESC,KOSDAQ,세미티에스,주권,2026-09-06,KOSDAQ-DESC,False
001800,,1975-06-27,FDR_DESC,KOSPI,오리온홀딩스,주권,2026-09-06,KOSPI-DESC,False
001805,1976-01-01,1975-06-27,FDR_DELISTING,KOSPI,오리온우,주권,2026-09-06,KRX-DELISTING,True
001810,,2000-01-04,FDR_DESC,KOSDAQ,무림SP,주권,2026-09-06,KOSDAQ-DESC,False
001820,,1976-06-26,FDR_DESC,KOSPI,삼화콘덴서,주권,2026-09-06,KOSPI-DESC,False
001830,2007-05-21,1977-09-30,FDR_DELISTING,KOSPI,동부일렉트로닉스,주권,2026-09-06,KRX-DELISTING,True
001835,2007-05-21,1989-09-22,FDR_DELISTING,KOSPI,동부일렉트로닉스(1우B),주권,2026-09-06,KRX-DELISTING,True
001837,2007-05-21,1997-04-16,FDR_DELISTING,KOSPI,동부일렉트로닉스(2우B),주권,2026-09-06,KRX-DELISTING,True
001840,,1994-11-23,FDR_DESC,KOSDAQ,이화공영,주권,2026-09-06,KOSDAQ-DESC,False
001850,2000-06-07,1996-07-01,FDR_DELISTING,KOSDAQ,임광토건,주권,2026-09-06,KRX-DELISTING,True
001880,2024-03-04,1977-12-22,FDR_DELISTING,KOSPI,DL건설,주권,2026-09-06,KRX-DELISTING,True
001890,2004-10-26,1984-07-28,FDR_DELISTING,KOSPI,영창악기,주권,2026-09-06,KRX-DELISTING,True
001910,1997-01-01,1996-07-01,FDR_DELISTING,KOSDAQ,영일화학공업,주권,2026-09-06,KRX-DELISTING,True
001920,2002-04-19,1977-09-21,FDR_DELISTING,KOSPI,한보철강,주권,2026-09-06,KRX-DELISTING,True
001930,1998-12-14,1977-06-23,FDR_DELISTING,KOSPI,효성물산,주권,2026-09-06,KRX-DELISTING,True
001935,1984-02-25,1977-06-30,FDR_DELISTING,KOSPI,효성물산우,주권,2026-09-06,KRX-DELISTING,True
001940,,1989-11-13,FDR_DESC,KOSPI,KISCO홀딩스,주권,2026-09-06,KOSPI-DESC,False
001950,2009-10-15,1968-12-27,FDR_DELISTING,KOSPI,남한제지,주권,2026-09-06,KRX-DELISTING,True
001955,2009-10-15,1990-01-16,FDR_DELISTING,KOSPI,남한제지우,주권,2026-09-06,KRX-DELISTING,True
001970,2009-05-13,1976-03-24,FDR_DELISTING,KOSPI,신성건설,주권,2026-09-06,KRX-DELISTING,True
001975,2009-05-13,1989-06-20,FDR_DELISTING,KOSPI,신성건설우,주권,2026-09-06,KRX-DELISTING,True
001980,2004-05-22,1990-01-16,FDR_DELISTING,KOSPI,대호,주권,2026-09-06,KRX-DELISTING,True
001990,1999-10-30,1996-07-01,FDR_DELISTING,KOSDAQ,자유건설,주권,2026-09-06,KRX-DELISTING,True
002000,2018-12-13,1969-06-27,FDR_DELISTING,KOSPI,한국유리,주권,2026-09-06,KRX-DELISTING,True
002005,2018-12-13,1989-12-20,FDR_DELISTING,KOSPI,한국유리우,주권,2026-09-06,KRX-DELISTING,True
002010,1996-02-09,1968-12-28,FDR_DELISTING,KOSPI,삼성건설,주권,2026-09-06,KRX-DELISTING,True
002015,1996-02-09,1990-05-22,FDR_DELISTING,KOSPI,삼성건설(1우),주권,2026-09-06,KRX-DELISTING,True
002020,,1975-06-23,FDR_DESC,KOSPI,코오롱,주권,2026-09-06,KOSPI-DESC,False
002025,,2014-06-17,FDR_FIRST_TRADE,KOSPI,코오롱우,주권,2026-09-06,KOSPI-DESC,False
002027,2009-05-26,1999-05-28,FDR_DELISTING,KOSPI,코오롱2우B,주권,2026-09-06,KRX-DELISTING,True
002030,,1974-06-03,FDR_DESC,KOSPI,아세아,주권,2026-09-06,KOSPI-DESC,False
002050,2003-05-10,1977-12-17,FDR_DELISTING,KOSPI,경향건설,주권,2026-09-06,KRX-DELISTING,True
002055,2003-05-10,1989-06-20,FDR_DELISTING,KOSPI,경향건설(1우),주권,2026-09-06,KRX-DELISTING,True
002070,,1976-07-13,FDR_DESC,KOSPI,비비안,주권,2026-09-06,KOSPI-DESC,False
002080,2000-12-22,1976-05-26,FDR_DELISTING,KOSPI,벽산개발,주권,2026-09-06,KRX-DELISTING,True
002085,1976-10-23,1976-05-26,FDR_DELISTING,KOSPI,벽산개발우,주권,2026-09-06,KRX-DELISTING,True
002100,,1977-06-30,FDR_DESC,KOSPI,경농,주권,2026-09-06,KOSPI-DESC,False
002105,2005-03-28,1995-03-21,FDR_DELISTING,KOSPI,경농(1우),주권,2026-09-06,KRX-DELISTING,True
002130,2001-12-05,1989-07-25,FDR_DELISTING,KOSPI,피어리스,주권,2026-09-06,KRX-DELISTING,True
002140,,1991-01-14,FDR_DESC,KOSPI,고려산업,주권,2026-09-06,KOSPI-DESC,False
002150,,2010-08-12,FDR_DESC,KOSPI,도화엔지니어링,주권,2026-09-06,KOSPI-DESC,False
002170,,1989-11-10,FDR_DESC,KOSPI,SYTS,주권,2026-09-06,KOSPI-DESC,False
002180,2002-03-29,1978-08-18,FDR_DELISTING,KOSPI,삼익건설,주권,2026-09-06,KRX-DELISTING,True
002190,1998-08-10,1996-07-01,FDR_DELISTING,KOSDAQ,우주종합건설,주권,2026-09-06,KRX-DELISTING,True
002200,,1974-06-28,FDR_DESC,KOSPI,한국수출포장,주권,2026-09-06,KOSPI-DESC,False
002210,,1990-01-19,FDR_DESC,KOSPI,동성제약,주권,2026-09-06,KOSPI-DESC,False
002220,,1988-10-07,FDR_DESC,KOSPI,한일철강,주권,2026-09-06,KOSPI-DESC,False
002230,,1991-01-04,FDR_DESC,KOSDAQ,피에스텍,주권,2026-09-06,KOSDAQ-DESC,False
002240,,1976-05-25,FDR_DESC,KOSPI,고려제강,주권,2026-09-06,KOSPI-DESC,False
002250,2019-05-20,1973-11-10,FDR_DELISTING,KOSPI,알보젠코리아,주권,2026-09-06,KRX-DELISTING,True
002255,1999-04-20,1989-07-21,FDR_DELISTING,KOSPI,근화제약(1우),주권,2026-09-06,KRX-DELISTING,True
002257,1999-04-20,1998-05-16,FDR_DELISTING,KOSPI,근화제약(2우B),주권,2026-09-06,KRX-DELISTING,True
002270,2022-07-20,1973-05-09,FDR_DELISTING,KOSPI,롯데푸드,주권,2026-09-06,KRX-DELISTING,True
002290,,1992-11-30,FDR_DESC,KOSDAQ,삼일기업공사,주권,2026-09-06,KOSDAQ-DESC,False
002300,2020-07-13,1971-06-23,FDR_DELISTING,KOSPI,한국제지,주권,2026-09-06,KRX-DELISTING,True
002310,,1988-12-15,FDR_DESC,KOSPI,아세아제지,주권,2026-09-06,KOSPI-DESC,False
002320,,1974-08-12,FDR_DESC,KOSPI,한진,주권,2026-09-06,KOSPI-DESC,False
002340,1999-10-27,1989-09-30,FDR_DELISTING,KOSPI,유    성,주권,2026-09-06,KRX-DELISTING,True
002350,,1976-05-19,FDR_DESC,KOSPI,넥센타이어,주권,2026-09-06,KOSPI-DESC,False
002355,,2014-06-17,FDR_FIRST_TRADE,KOSPI,넥센타이어1우B,주권,2026-09-06,KOSPI-DESC,False
002360,,1985-12-23,FDR_DESC,KOSPI,SH에너지화학,주권,2026-09-06,KOSPI-DESC,False
002365,2014-07-15,1990-02-21,FDR_DELISTING,KOSPI,SH에너지화학우,주권,2026-09-06,KRX-DELISTING,True
002380,,1973-06-25,FDR_DESC,KOSPI,KCC,주권,2026-09-06,KOSPI-DESC,False
002390,,1976-06-30,FDR_DESC,KOSPI,한독,주권,2026-09-06,KOSPI-DESC,False
002410,,1988-05-25,FDR_DESC,KOSPI,범양건영,주권,2026-09-06,KOSPI-DESC,False
002420,,1968-12-27,FDR_DESC,KOSPI,우양피앤엘,주권,2026-09-06,KOSPI-DESC,False
002440,1997-11-25,1970-04-01,FDR_DELISTING,KOSPI,미    원,주권,2026-09-06,KRX-DELISTING,True
002445,1997-11-25,1990-01-25,FDR_DELISTING,KOSPI,미    원(1우),주권,2026-09-06,KRX-DELISTING,True
002450,,1988-09-30,FDR_DESC,KOSPI,삼익악기,주권,2026-09-06,KOSPI-DESC,False
002455,1999-01-26,1995-01-21,FDR_DELISTING,KOSPI,삼익악기(1우),주권,2026-09-06,KRX-DELISTING,True
002460,,1988-09-29,FDR_DESC,KOSPI,HS화성,주권,2026-09-06,KOSPI-DESC,False
002465,1992-04-21,1990-01-22,FDR_DELISTING,KOSPI,화성산업우,주권,2026-09-06,KRX-DELISTING,True
002467,1993-04-21,1990-02-06,FDR_DELISTING,KOSPI,화성산업2우,주권,2026-09-06,KRX-DELISTING,True
002469,1994-04-23,1991-05-22,FDR_DELISTING,KOSPI,화성산업3우,주권,2026-09-06,KRX-DELISTING,True
00246A,1995-04-21,1992-05-25,FDR_DELISTING,KOSPI,화성산업4우,주권,2026-09-06,KRX-DELISTING,True
002470,2002-04-20,1989-09-05,FDR_DELISTING,KOSPI,동성,주권,2026-09-06,KRX-DELISTING,True
002480,2005-05-04,1994-12-29,FDR_DELISTING,KOSDAQ,범양사,주권,2026-09-06,KRX-DELISTING,True
002530,2014-04-25,1975-06-30,FDR_DELISTING,KOSPI,벽산건설,주권,2026-09-06,KRX-DELISTING,True
002535,2014-04-25,1989-12-23,FDR_DELISTING,KOSPI,벽산건설우,주권,2026-09-06,KRX-DELISTING,True
002540,2010-04-23,1989-10-12,FDR_DELISTING,KOSPI,고제,주권,2026-09-06,KRX-DELISTING,True
002550,2017-07-21,1976-07-05,FDR_DELISTING,KOSPI,KB손해보험,주권,2026-09-06,KRX-DELISTING,True
002580,2002-04-20,1976-03-26,FDR_DELISTING,KOSPI,삼미,주권,2026-09-06,KRX-DELISTING,True
002585,2002-04-20,1988-06-02,FDR_DELISTING,KOSPI,삼미(1우),주권,2026-09-06,KRX-DELISTING,True
002600,,1976-12-23,FDR_DESC,KOSPI,조흥,주권,2026-09-06,KOSPI-DESC,False
002610,2003-03-11,1970-04-13,FDR_DELISTING,KOSPI,LGEI,주권,2026-09-06,KRX-DELISTING,True
002615,2003-03-11,1988-07-02,FDR_DELISTING,KOSPI,LGEI(1우),주권,2026-09-06,KRX-DELISTING,True
002620,,1988-01-20,FDR_DESC,KOSPI,제일파마홀딩스,주권,2026-09-06,KOSPI-DESC,False
002630,,1976-12-28,FDR_DESC,KOSPI,오리엔트바이오,주권,2026-09-06,KOSPI-DESC,False
002670,2012-04-17,1995-01-04,FDR_DELISTING,KOSDAQ,미주제강,주권,2026-09-06,KRX-DELISTING,True
002671,1996-12-29,1996-07-01,FDR_DELISTING,KOSDAQ,미주제강1신,주권,2026-09-06,KRX-DELISTING,True
002680,,1995-07-07,FDR_DESC,KOSDAQ,한탑,주권,2026-09-06,KOSDAQ-DESC,False
002690,,2015-09-24,FDR_DESC,KOSPI,동일제강,주권,2026-09-06,KOSPI-DESC,False
002695,1980-04-19,1975-12-26,FDR_DELISTING,KOSPI,동일제강우,주권,2026-09-06,KRX-DELISTING,True
002700,,1975-09-30,FDR_DESC,KOSPI,신일전자,주권,2026-09-06,KOSPI-DESC,False
002710,,1984-12-21,FDR_DESC,KOSPI,TCC스틸,주권,2026-09-06,KOSPI-DESC,False
002720,,1975-12-27,FDR_DESC,KOSPI,국제약품,주권,2026-09-06,KOSPI-DESC,False
002730,1998-10-17,1986-11-29,FDR_DELISTING,KOSPI,고려증권,주권,2026-09-06,KRX-DELISTING,True
002735,1998-10-17,1989-09-11,FDR_DELISTING,KOSPI,고려증권(1우),주권,2026-09-06,KRX-DELISTING,True
002740,2001-05-18,1976-06-02,FDR_DELISTING,KOSPI,동양화학,주권,2026-09-06,KRX-DELISTING,True
002745,2001-05-18,1990-01-04,FDR_DELISTING,KOSPI,동양화학(1우),주권,2026-09-06,KRX-DELISTING,True
002750,1997-01-01,1996-07-01,FDR_DELISTING,KOSDAQ,피죤,주권,2026-09-06,KRX-DELISTING,True
002760,,1989-11-30,FDR_DESC,KOSPI,보락,주권,2026-09-06,KOSPI-DESC,False
002780,,1977-06-25,FDR_DESC,KOSPI,진흥기업,주권,2026-09-06,KOSPI-DESC,False
002785,,2014-06-17,FDR_FIRST_TRADE,KOSPI,진흥기업우B,주권,2026-09-06,KOSPI-DESC,False
002787,,2014-06-17,FDR_FIRST_TRADE,KOSPI,진흥기업2우B,주권,2026-09-06,KOSPI-DESC,False
002790,,1973-04-30,FDR_DESC,KOSPI,아모레퍼시픽홀딩스,주권,2026-09-06,KOSPI-DESC,False
002795,,2014-06-17,FDR_FIRST_TRADE,KOSPI,아모레퍼시픽홀딩스우,주권,2026-09-06,KOSPI-DESC,False
002797,2014-08-19,2006-12-27,FDR_DELISTING,KOSPI,아모레G2우B,주권,2026-09-06,KRX-DELISTING,True
00279K,,2019-12-26,FDR_FIRST_TRADE,KOSPI,아모레퍼시픽홀딩스3우C,주권,2026-09-06,KOSPI-DESC,False
002800,,2017-02-28,FDR_DESC,KOSDAQ,신신제약,주권,2026-09-06,KOSDAQ-DESC,False
002810,,1988-03-28,FDR_DESC,KOSPI,삼영무역,주권,2026-09-06,KOSPI-DESC,False
002820,,1976-05-22,FDR_DESC,KOSPI,SUN&L,주권,2026-09-06,KOSPI-DESC,False
002830,1998-04-29,1996-07-01,FDR_DELISTING,KOSDAQ,삼능건설,주권,2026-09-06,KRX-DELISTING,True
002840,,1989-09-25,FDR_DESC,KOSPI,미원상사,주권,2026-09-06,KOSPI-DESC,False
002850,2004-04-23,1977-06-29,FDR_DELISTING,KOSPI,영풍산업,주권,2026-09-06,KRX-DELISTING,True
002855,2004-04-23,1994-11-22,FDR_DELISTING,KOSPI,영풍산업(1우),주권,2026-09-06,KRX-DELISTING,True
002857,2004-04-23,1999-12-28,FDR_DELISTING,KOSPI,영풍산업(2우B),주권,2026-09-06,KRX-DELISTING,True
002860,2005-12-12,1962-07-13,FDR_DELISTING,KOSPI,하나은행,주권,2026-09-06,KRX-DELISTING,True
002870,,1976-06-30,FDR_DESC,KOSPI,신풍,주권,2026-09-06,KOSPI-DESC,False
002880,,1977-02-18,FDR_DESC,KOSPI,디와이에이,주권,2026-09-06,KOSPI-DESC,False
002900,,1973-06-26,FDR_DESC,KOSPI,TYM,주권,2026-09-06,KOSPI-DESC,False
002905,1980-03-17,1979-11-26,FDR_DELISTING,KOSPI,동양물산기업우,주권,2026-09-06,KRX-DELISTING,True
002910,1998-12-11,1994-09-16,FDR_DELISTING,KOSPI,진성레미컨,주권,2026-09-06,KRX-DELISTING,True
002920,,1988-10-10,FDR_DESC,KOSPI,유성기업,주권,2026-09-06,KOSPI-DESC,False
002930,2004-05-08,1976-04-28,FDR_DELISTING,KOSPI,삼도물산,주권,2026-09-06,KRX-DELISTING,True
002935,2004-05-08,1989-07-31,FDR_DELISTING,KOSPI,삼도물산(1우),주권,2026-09-06,KRX-DELISTING,True
002940,2000-06-30,1984-11-05,FDR_DELISTING,KOSPI,경동산업,주권,2026-09-06,KRX-DELISTING,True
002950,2004-05-10,1975-12-09,FDR_DELISTING,KOSPI,두산건설,주권,2026-09-06,KRX-DELISTING,True
002955,2004-05-10,1987-07-20,FDR_DELISTING,KOSPI,두산건설(1우),주권,2026-09-06,KRX-DELISTING,True
002957,2004-05-10,1999-01-22,FDR_DELISTING,KOSPI,두산건설(2우B),주권,2026-09-06,KRX-DELISTING,True
002960,,1988-08-10,FDR_DESC,KOSPI,한국쉘석유,주권,2026-09-06,KOSPI-DESC,False
002990,,1976-06-26,FDR_DESC,KOSPI,금호건설,주권,2026-09-06,KOSPI-DESC,False
002995,,2014-06-17,FDR_FIRST_TRADE,KOSPI,금호건설우,주권,2026-09-06,KOSPI-DESC,False
003000,,1988-08-05,FDR_DESC,KOSPI,부광약품,주권,2026-09-06,KOSPI-DESC,False
003010,,1988-09-20,FDR_DESC,KOSPI,혜인,주권,2026-09-06,KOSPI-DESC,False
003020,2004-05-28,1977-05-27,FDR_DELISTING,KOSPI,남양,주권,2026-09-06,KRX-DELISTING,True
003030,,1969-05-13,FDR_DESC,KOSPI,세아제강지주,주권,2026-09-06,KOSPI-DESC,False
003040,2006-11-21,1976-03-18,FDR_DELISTING,KOSPI,한일약품,주권,2026-09-06,KRX-DELISTING,True
003050,2004-12-22,1989-03-13,FDR_DELISTING,KOSPI,넥상스코리아,주권,2026-09-06,KRX-DELISTING,True
003060,,1984-10-19,FDR_DESC,KOSPI,에이프로젠바이오로직스,주권,2026-09-06,KOSPI-DESC,False
003070,,1978-09-15,FDR_DESC,KOSPI,코오롱글로벌,주권,2026-09-06,KOSPI-DESC,False
003075,,2014-06-17,FDR_FIRST_TRADE,KOSPI,코오롱글로벌우,주권,2026-09-06,KOSPI-DESC,False
003079,2006-05-25,2002-05-31,FDR_DELISTING,KOSPI,코오롱건설(3우B),주권,2026-09-06,KRX-DELISTING,True
003080,,1976-12-23,FDR_DESC,KOSPI,SB성보,주권,2026-09-06,KOSPI-DESC,False
003090,,1973-06-26,FDR_DESC,KOSPI,대웅,주권,2026-09-06,KOSPI-DESC,False
003095,1976-04-19,1974-01-29,FDR_DELISTING,KOSPI,대웅우,주권,2026-09-06,KRX-DELISTING,True
0030R0,,2025-07-10,FDR_DESC,KOSPI,대신밸류리츠,주권,2026-09-06,KOSPI-DESC,False
003100,,1999-12-21,FDR_DESC,KOSDAQ,선광,주권,2026-09-06,KOSDAQ-DESC,False
003110,2002-04-19,1976-06-29,FDR_DELISTING,KOSPI,대일화학,주권,2026-09-06,KRX-DELISTING,True
003120,,1985-01-14,FDR_DESC,KOSPI,일성아이에스,주권,2026-09-06,KOSPI-DESC,False
003160,,1996-07-31,FDR_DESC,KOSPI,디아이,주권,2026-09-06,KOSPI-DESC,False
003190,2013-05-03,1976-06-30,FDR_DELISTING,KOSPI,알앤엘바이오,주권,2026-09-06,KRX-DELISTING,True
003200,,1973-05-23,FDR_DESC,KOSPI,일신방직,주권,2026-09-06,KOSPI-DESC,False
003220,,1999-12-15,FDR_DESC,KOSPI,대원제약,주권,2026-09-06,KOSPI-DESC,False
003230,,1975-06-30,FDR_DESC,KOSPI,삼양식품,주권,2026-09-06,KOSPI-DESC,False
003240,,1975-12-27,FDR_DESC,KOSPI,태광산업,주권,2026-09-06,KOSPI-DESC,False
003260,2002-04-30,1989-06-05,FDR_DELISTING,KOSPI,서광,주권,2026-09-06,KRX-DELISTING,True
003280,,1976-06-29,FDR_DESC,KOSPI,흥아해운,주권,2026-09-06,KOSPI-DESC,False
003290,1999-10-27,1988-09-08,FDR_DELISTING,KOSPI,엔케이텔레콤,주권,2026-09-06,KRX-DELISTING,True
003300,,1969-11-20,FDR_DESC,KOSPI,한일홀딩스,주권,2026-09-06,KOSPI-DESC,False
003305,1975-03-17,1969-11-20,FDR_DELISTING,KOSPI,한일시멘트우,주권,2026-09-06,KRX-DELISTING,True
003310,,1992-08-01,FDR_DESC,KOSDAQ,대주산업,주권,2026-09-06,KOSDAQ-DESC,False
003320,2001-09-10,1989-10-20,FDR_DELISTING,KOSPI,신한증권,주권,2026-09-06,KRX-DELISTING,True
003330,2006-10-26,1986-11-25,FDR_DELISTING,KOSPI,하나증권,주권,2026-09-06,KRX-DELISTING,True
003335,2006-10-26,1989-04-21,FDR_DELISTING,KOSPI,하나증권(1우),주권,2026-09-06,KRX-DELISTING,True
003350,,1978-02-06,FDR_DESC,KOSPI,한국화장품제조,주권,2026-09-06,KOSPI-DESC,False
003400,1994-10-13,1989-05-31,FDR_DELISTING,KOSPI,삼성신약,주권,2026-09-06,KRX-DELISTING,True
003410,2024-07-09,1975-05-03,FDR_DELISTING,KOSPI,쌍용C&E,주권,2026-09-06,KRX-DELISTING,True
003415,2020-12-03,1992-04-23,FDR_DELISTING,KOSPI,쌍용양회우,주권,2026-09-06,KRX-DELISTING,True
003417,2014-01-14,1998-04-16,FDR_DELISTING,KOSPI,쌍용양회2우B,주권,2026-09-06,KRX-DELISTING,True
003419,2017-05-16,1999-06-15,FDR_DELISTING,KOSPI,쌍용양회3우B,주권,2026-09-06,KRX-DELISTING,True
00341A,2014-01-13,2000-01-12,FDR_DELISTING,KOSPI,쌍용양회4우B,주권,2026-09-06,KRX-DELISTING,True
00341D,2014-01-13,2000-11-15,FDR_DELISTING,KOSPI,쌍용양회5우B,주권,2026-09-06,KRX-DELISTING,True
003430,2000-06-07,1996-07-01,FDR_DELISTING,KOSDAQ,유진화학,주권,2026-09-06,KRX-DELISTING,True
003450,2016-11-01,1975-09-30,FDR_DELISTING,KOSPI,현대증권,주권,2026-09-06,KRX-DELISTING,True
003455,1989-05-30,1975-09-30,FDR_DELISTING,KOSPI,현대증권우,주권,2026-09-06,KRX-DELISTING,True
003457,2015-01-13,2012-01-11,FDR_DELISTING,KOSPI,현대증권2우B,주권,2026-09-06,KRX-DELISTING,True
003460,,1987-08-24,FDR_DESC,KOSPI,유화증권,주권,2026-09-06,KOSPI-DESC,False
003465,,2014-06-17,FDR_FIRST_TRADE,KOSPI,유화증권우,주권,2026-09-06,KOSPI-DESC,False
003470,,1988-01-21,FDR_DESC,KOSPI,유안타증권,주권,2026-09-06,KOSPI-DESC,False
003475,,2014-06-17,FDR_FIRST_TRADE,KOSPI,유안타증권우,주권,2026-09-06,KOSPI-DESC,False
003480,,1956-03-03,FDR_DESC,KOSPI,한진중공업홀딩스,주권,2026-09-06,KOSPI-DESC,False
003490,,1966-03-18,FDR_DESC,KOSPI,대한항공,주권,2026-09-06,KOSPI-DESC,False
003495,,2014-06-17,FDR_FIRST_TRADE,KOSPI,대한항공우,주권,2026-09-06,KOSPI-DESC,False
003497,2001-04-16,1998-04-25,FDR_DELISTING,KOSPI,대한항공(2우B),주권,2026-09-06,KRX-DELISTING,True
003500,1998-05-19,1973-12-28,FDR_DELISTING,KOSPI,삼진화학,주권,2026-09-06,KRX-DELISTING,True
003520,,1973-06-25,FDR_DESC,KOSPI,영진약품,주권,2026-09-06,KOSPI-DESC,False
003530,,1986-11-25,FDR_DESC,KOSPI,한화투자증권,주권,2026-09-06,KOSPI-DESC,False
003535,,2014-06-17,FDR_FIRST_TRADE,KOSPI,한화투자증권우,주권,2026-09-06,KOSPI-DESC,False
003540,,1975-10-01,FDR_DESC,KOSPI,대신증권,주권,2026-09-06,KOSPI-DESC,False
003545,,2014-06-17,FDR_FIRST_TRADE,KOSPI,대신증권우,주권,2026-09-06,KOSPI-DESC,False
003547,,2014-06-17,FDR_FIRST_TRADE,KOSPI,대신증권2우B,주권,2026-09-06,KOSPI-DESC,False
003550,,1970-02-13,FDR_DESC,KOSPI,LG,주권,2026-09-06,KOSPI-DESC,False
003555,,2014-06-17,FDR_FIRST_TRADE,KOSPI,LG우,주권,2026-09-06,KOSPI-DESC,False
003560,2026-01-15,1973-12-18,FDR_DELISTING,KOSPI,IHQ,주권,2026-09-06,KRX-DELISTING,True
003570,,1976-07-08,FDR_DESC,KOSPI,SNT다이내믹스,주권,2026-09-06,KOSPI-DESC,False
003580,,1990-03-23,FDR_DESC,KOSPI,HLB글로벌,주권,2026-09-06,KOSPI-DESC,False
003590,2004-07-21,1986-04-29,FDR_DELISTING,KOSPI,광덕물산,주권,2026-09-06,KRX-DELISTING,True
003595,2004-07-21,2001-11-06,FDR_DELISTING,KOSPI,광덕물산(1우B),주권,2026-09-06,KRX-DELISTING,True
003600,2015-08-17,1984-11-12,FDR_DELISTING,KOSPI,SK,주권,2026-09-06,KRX-DELISTING,True
003605,2015-08-17,1990-04-24,FDR_DELISTING,KOSPI,SK우,주권,2026-09-06,KRX-DELISTING,True
003610,,1989-05-30,FDR_DESC,KOSPI,방림,주권,2026-09-06,KOSPI-DESC,False
003620,,1975-05-29,FDR_DESC,KOSPI,KG모빌리티,주권,2026-09-06,KOSPI-DESC,False
003640,2015-01-16,1973-06-30,FDR_DELISTING,KOSPI,유니온스틸,주권,2026-09-06,KRX-DELISTING,True
003650,,1989-09-27,FDR_DESC,KOSPI,미창석유,주권,2026-09-06,KOSPI-DESC,False
003660,2008-08-20,1987-01-23,FDR_DELISTING,KOSPI,고려시멘트,주권,2026-09-06,KRX-DELISTING,True
003665,1998-02-03,1990-06-11,FDR_DELISTING,KOSPI,고려시멘트(1우),주권,2026-09-06,KRX-DELISTING,True
003670,,2019-05-29,FDR_DESC,KOSPI,포스코퓨처엠,주권,2026-09-06,KOSPI-DESC,False
003680,,1989-01-26,FDR_DESC,KOSPI,한성기업,주권,2026-09-06,KOSPI-DESC,False
003690,,1969-12-22,FDR_DESC,KOSPI,코리안리,주권,2026-09-06,KOSPI-DESC,False
003700,1997-07-10,1996-07-01,FDR_DELISTING,KOSDAQ,비락,주권,2026-09-06,KRX-DELISTING,True
003701,1996-12-29,1996-07-01,FDR_DELISTING,KOSDAQ,비락1신,주권,2026-09-06,KRX-DELISTING,True
003720,,1976-06-30,FDR_DESC,KOSPI,삼영,주권,2026-09-06,KOSPI-DESC,False
003780,,1973-06-26,FDR_DESC,KOSPI,진양산업,주권,2026-09-06,KOSPI-DESC,False
0037T0,,2025-07-04,FDR_DESC,KOSDAQ,KB제32호스팩,주권,2026-09-06,KOSDAQ-DESC,False
003800,,1996-05-03,FDR_DESC,KOSDAQ,에이스침대,주권,2026-09-06,KOSDAQ-DESC,False
003810,2001-05-23,1973-08-10,FDR_DELISTING,KOSPI,대우,주권,2026-09-06,KRX-DELISTING,True
003815,1981-03-31,1977-06-30,FDR_DELISTING,KOSPI,대우우,주권,2026-09-06,KRX-DELISTING,True
003830,,1985-12-23,FDR_DESC,KOSPI,대한화섬,주권,2026-09-06,KOSPI-DESC,False
003840,1999-10-02,1989-09-08,FDR_DELISTING,KOSPI,중    원,주권,2026-09-06,KRX-DELISTING,True
003850,,1988-10-24,FDR_DESC,KOSPI,보령,주권,2026-09-06,KOSPI-DESC,False
003860,1999-10-30,1996-07-01,FDR_DELISTING,KOSDAQ,성담,주권,2026-09-06,KRX-DELISTING,True
003890,1997-07-10,1996-07-01,FDR_DELISTING,KOSDAQ,삼일공사,주권,2026-09-06,KRX-DELISTING,True
003900,2004-03-11,1979-02-15,FDR_DELISTING,KOSPI,해태유업,주권,2026-09-06,KRX-DELISTING,True
003905,2004-03-11,1989-01-26,FDR_DELISTING,KOSPI,해태유업(1우),주권,2026-09-06,KRX-DELISTING,True
003920,,1978-06-24,FDR_DESC,KOSPI,남양유업,주권,2026-09-06,KOSPI-DESC,False
003925,,2014-06-17,FDR_FIRST_TRADE,KOSPI,남양유업우,주권,2026-09-06,KOSPI-DESC,False
003930,2004-06-29,1976-06-30,FDR_DELISTING,KOSPI,부흥,주권,2026-09-06,KRX-DELISTING,True
003940,2016-01-21,1987-06-26,FDR_DELISTING,KOSPI,삼양제넥스,주권,2026-09-06,KRX-DELISTING,True
